bill_id,date,chamber,sequence,action
1669243,2023-01-19,Senate,1,"Referred to CONSUMER PROTECTION AND PROFESSIONAL LICENSURE"
1669243,2023-10-25,Senate,2,"Reported as committed"
1669243,2023-10-25,Senate,3,"First consideration"
1669243,2023-11-13,Senate,4,"Second consideration"
1669243,2023-11-13,Senate,5,"Re-referred to APPROPRIATIONS"
1669243,2023-12-11,Senate,6,"Re-reported as committed"
1669243,2023-12-12,Senate,7,"Third consideration and final passage (50-0)"
1669243,2023-12-12,House,8,"In the House"
1669243,2023-12-12,House,9,"Referred to PROFESSIONAL LICENSURE"
1669243,2024-10-02,House,10,"Reported as committed"
1669243,2024-10-02,House,11,"First consideration"
1669243,2024-10-02,House,12,"Laid on the table"
1669243,2024-10-07,House,13,"Removed from table"
1669243,2024-10-08,House,14,"Second consideration"
1669243,2024-10-08,House,15,"Re-referred to APPROPRIATIONS"
1669243,2024-10-09,House,16,"Re-reported as committed"
1669243,2024-10-09,House,17,"Third consideration and final passage (201-1)"
1669243,2024-10-09,House,18,"Signed in Senate"
1669243,2024-10-21,House,19,"Signed in House"
1669243,2024-10-21,House,20,"Presented to the Governor"
1669261,2023-01-19,Senate,1,"Referred to FINANCE"
1669287,2023-01-19,Senate,1,"Referred to FINANCE"
1669304,2023-01-19,Senate,1,"Referred to JUDICIARY"
1669304,2023-06-06,Senate,2,"Reported as amended"
1669304,2023-06-06,Senate,3,"First consideration"
1669304,2023-06-22,Senate,4,"Laid on the table"
1669322,2023-01-19,Senate,1,"Referred to LOCAL GOVERNMENT"
1669342,2023-01-19,Senate,1,"Referred to STATE GOVERNMENT"
1669364,2023-01-19,Senate,1,"Referred to STATE GOVERNMENT"
1669382,2023-01-19,Senate,1,"Referred to STATE GOVERNMENT"
1669402,2023-01-19,Senate,1,"Referred to URBAN AFFAIRS AND HOUSING"
1669402,2023-05-09,Senate,2,"Reported as committed"
1669402,2023-05-09,Senate,3,"First consideration"
1669402,2023-05-10,Senate,4,"Second consideration"
1669402,2023-05-10,Senate,5,"Re-referred to APPROPRIATIONS"
1669402,2023-06-07,Senate,6,"Re-reported as committed"
1669402,2023-06-07,Senate,7,"Third consideration and final passage (50-0)"
1669402,2023-06-07,House,8,"In the House"
1669402,2023-06-07,House,9,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1669402,2023-06-13,House,10,"Reported as committed"
1669402,2023-06-13,House,11,"First consideration"
1669402,2023-06-13,House,12,"Laid on the table"
1669402,2023-06-20,House,13,"Removed from table"
1669402,2023-06-21,House,14,"Second consideration"
1669402,2023-06-21,House,15,"Re-referred to APPROPRIATIONS"
1669402,2023-06-22,House,16,"Re-reported as committed"
1669402,2023-06-22,House,17,"Third consideration and final passage (149-53)"
1669402,2023-06-26,House,18,"Signed in Senate"
1669402,2023-06-27,House,19,"Signed in House"
1669402,2023-06-28,House,20,"Presented to the Governor"
1669402,2023-07-05,House,21,"Approved by the Governor"
1669402,2023-07-05,House,22,"Act No. 4 of 2023"
1669425,2023-01-19,Senate,1,"Referred to INTERGOVERNMENTAL OPERATIONS"
1669425,2023-03-08,Senate,2,"Reported as committed"
1669425,2023-03-08,Senate,3,"First consideration"
1669425,2023-04-24,Senate,4,"Second consideration"
1669425,2023-04-24,Senate,5,"Re-referred to APPROPRIATIONS"
1669425,2023-05-08,Senate,6,"Re-reported as committed"
1669425,2023-05-09,Senate,7,"Third consideration and final passage (28-21)"
1669425,2023-05-09,House,8,"In the House"
1669425,2023-05-22,House,9,"Referred to STATE GOVERNMENT"
1669444,2023-01-19,Senate,1,"Referred to STATE GOVERNMENT"
1669460,2023-01-19,Senate,1,"Referred to TRANSPORTATION"
1669460,2023-03-01,Senate,2,"Reported as committed"
1669460,2023-03-01,Senate,3,"First consideration"
1669460,2023-03-06,Senate,4,"Second consideration"
1669460,2023-03-07,Senate,5,"Third consideration and final passage (50-0)"
1669460,2023-03-07,House,6,"In the House"
1669460,2023-03-08,House,7,"Referred to TRANSPORTATION"
1669479,2023-01-19,Senate,1,"Referred to FINANCE"
1669501,2023-01-19,Senate,1,"Referred to JUDICIARY"
1669517,2023-01-19,Senate,1,"Referred to URBAN AFFAIRS AND HOUSING"
1669517,2023-05-09,Senate,2,"Reported as amended"
1669517,2023-05-09,Senate,3,"First consideration"
1669517,2023-06-07,Senate,4,"Second consideration"
1669517,2023-06-07,Senate,5,"Re-referred to APPROPRIATIONS"
1669517,2023-06-22,Senate,6,"Re-reported as committed"
1669517,2023-10-02,Senate,7,"Laid on the table (Pursuant to Senate Rule 9)"
1669517,2023-12-11,Senate,8,"Removed from table"
1669517,2023-12-13,Senate,9,"Third consideration and final passage (41-9)"
1669517,2023-12-13,House,10,"In the House"
1669517,2023-12-13,House,11,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1669517,2024-06-26,House,12,"Reported as committed"
1669517,2024-06-26,House,13,"First consideration"
1669517,2024-06-26,House,14,"Laid on the table"
1669517,2024-06-27,House,15,"Removed from table"
1669517,2024-06-28,House,16,"Second consideration"
1669517,2024-06-28,House,17,"Re-referred to APPROPRIATIONS"
1669517,2024-07-01,House,18,"Re-reported as committed"
1669517,2024-07-01,House,19,"Third consideration and final passage (109-93)"
1669517,2024-07-01,House,20,"Signed in Senate"
1669517,2024-07-02,House,21,"Signed in House"
1669517,2024-07-02,House,22,"Presented to the Governor"
1669517,2024-07-08,House,23,"Approved by the Governor"
1669517,2024-07-08,House,24,"Act No. 48 of 2024"
1669540,2023-01-19,Senate,1,"Referred to JUDICIARY"
1669556,2023-01-19,Senate,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1669556,2023-11-13,Senate,2,"Reported as committed"
1669556,2023-11-13,Senate,3,"First consideration"
1669556,2023-11-15,Senate,4,"Second consideration"
1669556,2023-11-15,Senate,5,"Re-referred to APPROPRIATIONS"
1669556,2024-06-03,Senate,6,"Re-reported as committed"
1669556,2024-06-05,Senate,7,"Third consideration and final passage (50-0)"
1669556,2024-06-05,House,8,"In the House"
1669556,2024-06-07,House,9,"Referred to FINANCE"
1669579,2023-01-19,Senate,1,"Referred to EDUCATION"
1669597,2023-01-19,Senate,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1669597,2023-05-09,Senate,2,"Reported as committed"
1669597,2023-05-09,Senate,3,"First consideration"
1669597,2023-06-05,Senate,4,"Second consideration"
1669597,2023-06-05,Senate,5,"Re-referred to APPROPRIATIONS"
1669597,2023-06-05,Senate,6,"Re-reported as committed"
1669597,2023-06-06,Senate,7,"Third consideration and final passage (50-0)"
1669597,2023-06-06,House,8,"In the House"
1669597,2023-06-07,House,9,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1669597,2023-06-20,House,10,"Reported as committed"
1669597,2023-06-20,House,11,"First consideration"
1669597,2023-06-20,House,12,"Laid on the table"
1669597,2023-10-18,House,13,"Removed from table"
1669597,2023-10-30,House,14,"Second consideration"
1669597,2023-10-30,House,15,"Re-referred to APPROPRIATIONS"
1669597,2023-10-31,House,16,"Re-reported as committed"
1669597,2023-10-31,House,17,"Third consideration and final passage (198-4)"
1669597,2023-11-01,House,18,"Signed in Senate"
1669597,2023-10-31,House,19,"Signed in House"
1669597,2023-11-01,House,20,"Presented to the Governor"
1669597,2023-11-06,House,21,"Approved by the Governor"
1669597,2023-11-06,House,22,"Act No. 27 of 2023"
1669619,2023-01-19,Senate,1,"Referred to TRANSPORTATION"
1669619,2023-03-01,Senate,2,"Reported as committed"
1669619,2023-03-01,Senate,3,"First consideration"
1669619,2023-03-06,Senate,4,"Re-referred to APPROPRIATIONS"
1669638,2023-01-19,Senate,1,"Referred to FINANCE"
1669657,2023-01-19,Senate,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1669676,2023-01-19,Senate,1,"Referred to JUDICIARY"
1669700,2023-01-19,Senate,1,"Referred to JUDICIARY"
1669718,2023-01-19,Senate,1,"Referred to STATE GOVERNMENT"
1669736,2023-01-19,Senate,1,"Referred to STATE GOVERNMENT"
1669755,2023-01-19,Senate,1,"Referred to EDUCATION"
1669775,2023-01-19,Senate,1,"Referred to FINANCE"
1669775,2024-03-20,Senate,2,"Reported as committed"
1669775,2024-03-20,Senate,3,"First consideration"
1669775,2024-04-08,Senate,4,"Second consideration"
1669775,2024-04-08,Senate,5,"Re-referred to APPROPRIATIONS"
1669792,2023-01-19,Senate,1,"Referred to JUDICIARY"
1669809,2023-01-19,Senate,1,"Referred to URBAN AFFAIRS AND HOUSING"
1669927,2023-01-19,Senate,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1670019,2023-01-19,Senate,1,"Referred to HEALTH AND HUMAN SERVICES"
1670112,2023-01-19,Senate,1,"Referred to LABOR AND INDUSTRY"
1670210,2023-01-19,Senate,1,"Referred to JUDICIARY"
1670302,2023-01-19,Senate,1,"Referred to JUDICIARY"
1670392,2023-01-19,Senate,1,"Referred to STATE GOVERNMENT"
1670482,2023-01-19,Senate,1,"Referred to JUDICIARY"
1670579,2023-01-19,Senate,1,"Referred to LABOR AND INDUSTRY"
1670668,2023-01-19,Senate,1,"Referred to STATE GOVERNMENT"
1670764,2023-01-19,Senate,1,"Referred to TRANSPORTATION"
1670851,2023-01-19,Senate,1,"Referred to FINANCE"
1684224,2023-01-27,Senate,1,"Referred to EDUCATION"
1684224,2023-03-01,Senate,2,"Reported as committed"
1684224,2023-03-01,Senate,3,"First consideration"
1684224,2023-03-07,Senate,4,"Second consideration"
1684224,2023-03-07,Senate,5,"Re-referred to APPROPRIATIONS"
1684224,2023-04-24,Senate,6,"Re-reported as committed"
1684224,2023-04-25,Senate,7,"Amended on third consideration (49-1)"
1684224,2023-04-26,Senate,8,"Third consideration and final passage (49-1)"
1684224,2023-04-26,House,9,"In the House"
1684224,2023-04-28,House,10,"Referred to EDUCATION"
1684224,2024-10-07,House,11,"Reported as committed"
1684224,2024-10-07,House,12,"First consideration"
1684224,2024-10-07,House,13,"Laid on the table"
1684224,2024-10-07,House,14,"Removed from table"
1684224,2024-10-08,House,15,"Second consideration"
1684224,2024-10-08,House,16,"Re-referred to APPROPRIATIONS"
1684224,2024-10-09,House,17,"Re-reported as committed"
1684224,2024-10-09,House,18,"Third consideration and final passage (179-23)"
1684224,2024-10-09,House,19,"Signed in Senate"
1684224,2024-10-21,House,20,"Signed in House"
1684224,2024-10-21,House,21,"Presented to the Governor"
1685077,2023-01-30,Senate,1,"Referred to BANKING AND INSURANCE"
1685089,2023-01-30,Senate,1,"Referred to FINANCE"
1685101,2023-01-30,Senate,1,"Referred to AGING AND YOUTH"
1685101,2023-03-07,Senate,2,"Reported as committed"
1685101,2023-03-07,Senate,3,"First consideration"
1685101,2023-03-08,Senate,4,"Re-referred to APPROPRIATIONS"
1685114,2023-01-30,Senate,1,"Referred to LOCAL GOVERNMENT"
1685114,2023-03-06,Senate,2,"Reported as amended"
1685114,2023-03-06,Senate,3,"First consideration"
1685114,2023-03-07,Senate,4,"Second consideration"
1685114,2023-03-08,Senate,5,"Third consideration and final passage (40-9)"
1685114,2023-03-08,House,6,"In the House"
1685114,2023-03-08,House,7,"Referred to LOCAL GOVERNMENT"
1685125,2023-01-30,Senate,1,"Referred to CONSUMER PROTECTION AND PROFESSIONAL LICENSURE"
1685141,2023-01-30,Senate,1,"Referred to STATE GOVERNMENT"
1685154,2023-01-30,Senate,1,"Referred to JUDICIARY"
1685154,2023-03-06,Senate,2,"Reported as committed"
1685154,2023-03-06,Senate,3,"First consideration"
1685154,2023-03-08,Senate,4,"Re-referred to APPROPRIATIONS"
1685154,2024-09-16,Senate,5,"Re-reported as committed"
1685154,2024-09-16,Senate,6,"Second consideration"
1685154,2024-09-17,Senate,7,"Third consideration and final passage (47-2)"
1685154,2024-09-17,House,8,"In the House"
1685154,2024-09-19,House,9,"Referred to JUDICIARY"
1685154,2024-10-02,House,10,"Reported as committed"
1685154,2024-10-02,House,11,"First consideration"
1685154,2024-10-02,House,12,"Laid on the table"
1685154,2024-10-02,House,13,"Removed from table"
1685154,2024-10-07,House,14,"Second consideration"
1685154,2024-10-07,House,15,"Re-referred to APPROPRIATIONS"
1685154,2024-10-08,House,16,"Re-reported as committed"
1685154,2024-10-08,House,17,"Third consideration and final passage (194-7)"
1685154,2024-10-09,House,18,"Signed in Senate"
1685154,2024-10-09,House,19,"Signed in House"
1685154,2024-10-10,House,20,"Presented to the Governor"
1685154,2024-10-16,House,21,"Approved by the Governor"
1685154,2024-10-16,House,22,"Act No. 108 of 2024"
1685169,2023-01-30,Senate,1,"Referred to AGING AND YOUTH"
1685169,2023-03-07,Senate,2,"Reported as committed"
1685169,2023-03-07,Senate,3,"First consideration"
1685169,2023-03-08,Senate,4,"Re-referred to APPROPRIATIONS"
1685180,2023-01-30,Senate,1,"Referred to HEALTH AND HUMAN SERVICES"
1685192,2023-01-30,Senate,1,"Referred to LAW AND JUSTICE"
1685209,2023-01-30,Senate,1,"Referred to COMMUNITY, ECONOMIC AND RECREATIONAL DEVELOPMENT"
1685209,2023-06-22,Senate,2,"Reported as committed"
1685209,2023-06-22,Senate,3,"First consideration"
1685209,2023-08-30,Senate,4,"Second consideration"
1685209,2023-08-30,Senate,5,"Re-referred to APPROPRIATIONS"
1685209,2024-09-16,Senate,6,"Re-reported as committed"
1685209,2024-09-17,Senate,7,"Third consideration and final passage (48-1)"
1685209,2024-09-17,House,8,"In the House"
1685209,2024-09-24,House,9,"Referred to TOURISM AND ECONOMIC AND RECREATIONAL DEVELOPMENT"
1685222,2023-01-30,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1685236,2023-01-30,Senate,1,"Referred to GAME AND FISHERIES"
1685250,2023-01-30,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1685263,2023-01-30,Senate,1,"Referred to FINANCE"
1685276,2023-01-30,Senate,1,"Referred to JUDICIARY"
1685276,2023-03-06,Senate,2,"Reported as committed"
1685276,2023-03-06,Senate,3,"First consideration"
1685276,2023-03-08,Senate,4,"Re-referred to APPROPRIATIONS"
1685276,2024-09-16,Senate,5,"Re-reported as committed"
1685276,2024-09-16,Senate,6,"Second consideration"
1685276,2024-09-17,Senate,7,"Third consideration and final passage (49-0)"
1685276,2024-09-17,House,8,"In the House"
1685276,2024-09-19,House,9,"Referred to JUDICIARY"
1685276,2024-10-02,House,10,"Reported as committed"
1685276,2024-10-02,House,11,"First consideration"
1685276,2024-10-02,House,12,"Laid on the table"
1685276,2024-10-02,House,13,"Removed from table"
1685276,2024-10-07,House,14,"Second consideration"
1685276,2024-10-07,House,15,"Re-referred to APPROPRIATIONS"
1685276,2024-10-08,House,16,"Re-reported as committed"
1685276,2024-10-08,House,17,"Third consideration and final passage (201-0)"
1685276,2024-10-09,House,18,"Signed in Senate"
1685276,2024-10-09,House,19,"Signed in House"
1685276,2024-10-10,House,20,"Presented to the Governor"
1685276,2024-10-16,House,21,"Approved by the Governor"
1685276,2024-10-16,House,22,"Act No. 107 of 2024"
1685287,2023-01-30,Senate,1,"Referred to JUDICIARY"
1685287,2023-04-25,Senate,2,"Reported as amended"
1685287,2023-04-25,Senate,3,"First consideration"
1685287,2023-04-26,Senate,4,"Second consideration"
1685287,2023-04-26,Senate,5,"Re-referred to APPROPRIATIONS"
1685287,2023-05-01,Senate,6,"Re-reported as committed"
1685287,2023-05-01,Senate,7,"Third consideration and final passage (41-9)"
1685287,2023-05-01,House,8,"In the House"
1685287,2023-05-02,House,9,"Referred to JUDICIARY"
1685300,2023-01-30,Senate,1,"Referred to LABOR AND INDUSTRY"
1685313,2023-01-30,Senate,1,"Referred to CONSUMER PROTECTION AND PROFESSIONAL LICENSURE"
1685322,2023-01-30,Senate,1,"Referred to FINANCE"
1685465,2023-01-30,Senate,1,"Referred to HEALTH AND HUMAN SERVICES"
1685578,2023-01-30,Senate,1,"Referred to ENVIRONMENTAL RESOURCES AND ENERGY"
1685687,2023-01-30,Senate,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1685801,2023-01-30,Senate,1,"Referred to STATE GOVERNMENT"
1685901,2023-01-30,Senate,1,"Referred to JUDICIARY"
1685901,2024-06-04,Senate,2,"Reported as amended"
1685901,2024-06-04,Senate,3,"First consideration"
1685901,2024-06-05,Senate,4,"Second consideration"
1685901,2024-06-12,Senate,5,"Third consideration and final passage (48-0)"
1685901,2024-06-12,House,6,"In the House"
1685901,2024-06-13,House,7,"Referred to JUDICIARY"
1685901,2024-06-27,House,8,"Reported as committed"
1685901,2024-06-27,House,9,"First consideration"
1685901,2024-06-27,House,10,"Laid on the table"
1685901,2024-07-01,House,11,"Removed from table"
1685901,2024-07-02,House,12,"Second consideration, with amendments"
1685901,2024-07-02,House,13,"Re-referred to APPROPRIATIONS"
1685901,2024-07-03,House,14,"Re-reported as committed"
1685901,2024-07-03,House,15,"Third consideration and final passage (144-58)"
1685901,2024-07-03,Senate,16,"In the Senate"
1685901,2024-07-08,Senate,17,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1687908,2023-01-31,Senate,1,"Referred to JUDICIARY"
1687908,2023-06-27,Senate,2,"Reported as amended"
1687908,2023-06-27,Senate,3,"First consideration"
1687908,2023-06-28,Senate,4,"Second consideration"
1687908,2023-10-02,Senate,5,"Amended on third consideration (49-0)"
1687908,2023-10-02,Senate,6,"Third consideration and final passage (35-14)"
1687908,2023-10-02,House,7,"In the House"
1687908,2023-10-03,House,8,"Referred to JUDICIARY"
1687917,2023-01-31,Senate,1,"Referred to LABOR AND INDUSTRY"
1687928,2023-01-31,Senate,1,"Referred to LABOR AND INDUSTRY"
1687936,2023-01-31,Senate,1,"Referred to JUDICIARY"
1687947,2023-01-31,Senate,1,"Referred to COMMUNITY, ECONOMIC AND RECREATIONAL DEVELOPMENT"
1687958,2023-01-31,Senate,1,"Referred to JUDICIARY"
1687968,2023-01-31,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1687980,2023-01-31,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1687990,2023-01-31,Senate,1,"Referred to HEALTH AND HUMAN SERVICES"
1688000,2023-01-31,Senate,1,"Referred to STATE GOVERNMENT"
1688012,2023-01-31,Senate,1,"Referred to JUDICIARY"
1688022,2023-01-31,Senate,1,"Referred to FINANCE"
1688034,2023-01-31,Senate,1,"Referred to STATE GOVERNMENT"
1688034,2023-04-25,Senate,2,"Reported as committed"
1688034,2023-04-25,Senate,3,"First consideration"
1688034,2023-04-26,Senate,4,"Second consideration"
1688034,2023-04-26,Senate,5,"Re-referred to APPROPRIATIONS"
1688046,2023-01-31,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1688059,2023-01-31,Senate,1,"Referred to STATE GOVERNMENT"
1688069,2023-01-31,Senate,1,"Referred to STATE GOVERNMENT"
1688069,2023-11-14,Senate,2,"Reported as committed"
1688069,2023-11-14,Senate,3,"First consideration"
1688069,2023-11-15,Senate,4,"Second consideration"
1688069,2023-11-15,Senate,5,"Re-referred to APPROPRIATIONS"
1688069,2024-02-05,Senate,6,"Re-reported as committed"
1688069,2024-02-07,Senate,7,"Third consideration and final passage (49-0)"
1688069,2024-02-07,House,8,"In the House"
1688069,2024-02-20,House,9,"Referred to STATE GOVERNMENT"
1688069,2024-10-01,House,10,"Reported as committed"
1688069,2024-10-01,House,11,"First consideration"
1688069,2024-10-01,House,12,"Laid on the table"
1688078,2023-01-31,Senate,1,"Referred to COMMUNITY, ECONOMIC AND RECREATIONAL DEVELOPMENT"
1688078,2023-05-02,Senate,2,"Reported as committed"
1688078,2023-05-02,Senate,3,"First consideration"
1688078,2023-05-03,Senate,4,"Second consideration"
1688078,2023-05-03,Senate,5,"Re-referred to APPROPRIATIONS"
