bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1688221,1322606,2023-05-10,Senate,"Senate Law And Justice: Reported as Committed",11,0,0,0,11
1688232,1362501,2023-12-13,Senate,"Senate Finance: Reported as Committed",11,0,0,0,11
1688232,1462165,2024-07-02,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1688232,1462435,2024-07-03,Senate,"Senate Floor: SB 219 PN 188, Final Passage",46,4,0,0,50
1688232,1462726,2024-07-08,House,"House Finance: Report Bill As Committed",14,11,0,0,25
1688232,1462727,2024-07-08,House,"House Finance: Adopt Amendment A05448",11,14,0,0,25
1688232,1462728,2024-07-08,House,"House Finance: Motion that amendment A05442 not Germaine A05442",14,11,0,0,25
1688232,1462749,2024-07-09,House,"House Floor: SB 219 PN 188, MOTION TO TABLE AMENDMENTS",102,100,0,1,203
1688232,1462857,2024-07-10,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1688232,1462912,2024-07-10,House,"House Floor: SB 219 PN 188, FINAL PASSAGE",102,100,0,1,203
1688285,1356388,2023-10-24,Senate,"Senate Environmental Resources And Energy: Reported as Committed",7,4,0,0,11
1688324,1437413,2024-05-01,Senate,"Senate Finance: Reported as Amended",11,0,0,0,11
1688324,1437414,2024-05-01,Senate,"Senate Finance: Adopt Amendment A04192",11,0,0,0,11
1688324,1439429,2024-05-06,Senate,"Senate Rules And Executive Nominations: Re-Reported as Amended",11,5,1,0,17
1688324,1439430,2024-05-06,Senate,"Senate Rules And Executive Nominations: Adopt Amendment A04334",11,5,1,0,17
1688324,1440566,2024-05-07,Senate,"Senate Floor: SB 269 PN 1584, 2023 A4372, Motion to Table HAYWOOD Amendment No. A-4372",28,22,0,0,50
1688324,1440567,2024-05-07,Senate,"Senate Floor: SB 269 PN 1584, 2023 A4374, Motion to Table HAYWOOD Amendment No. A-4374",28,22,0,0,50
1688324,1440568,2024-05-07,Senate,"Senate Floor: SB 269 PN 1584, Final Passage",36,14,0,0,50
1688324,1440569,2024-05-07,Senate,"Senate Appropriations: Re-Reported as Committed",17,7,0,0,24
1688335,1262133,2023-02-27,Senate,"Senate Environmental Resources And Energy: Reported as Committed",8,3,0,0,11
1688335,1270752,2023-03-08,Senate,"Senate Appropriations: Re-Reported as Committed",17,7,0,0,24
1688335,1271264,2023-03-08,Senate,"Senate Floor: SB 211 PN 180, Final Passage",36,13,0,1,50
1688335,1309574,2023-04-25,House,"House Consumer Protection, Technology And Utilities: Re-refer Bill To Another Committee",21,0,0,0,21
1688335,1467853,2024-10-01,House,"House Environmental Resources And Energy: Report Bill As Committed",24,1,0,0,25
1688357,1270749,2023-03-08,Senate,"Senate Labor And Industry: Reported as Committed",11,0,0,0,11
1688357,1308243,2023-04-24,Senate,"Senate Appropriations: Re-Reported as Committed",18,6,0,0,24
1688357,1315499,2023-05-01,Senate,"Senate Floor: SB 239 PN 205, Final Passage",36,14,0,0,50
1688369,1352419,2023-08-30,Senate,"Senate State Government: Reported as Amended",10,0,1,0,11
1688369,1352420,2023-08-30,Senate,"Senate State Government: Adopt Amendment A01923",10,0,1,0,11
1688369,1354885,2023-09-18,Senate,"Senate State Government: Re-Reported as Amended",9,1,1,0,11
1688369,1354886,2023-09-18,Senate,"Senate State Government: Adopt Amendment A01952",7,3,1,0,11
1688369,1354909,2023-09-19,Senate,"Senate Appropriations: Re-Reported as Committed",23,0,1,0,24
1688369,1355021,2023-09-20,Senate,"Senate Floor: SB 224 PN 1097, Final Passage",45,2,0,3,50
1688369,1355533,2023-10-03,House,"House State Government: Report Bill As Committed",7,18,0,0,25
1688369,1355534,2023-10-03,House,"House State Government: Motion to Reconsider Bill",14,11,0,0,25
1688369,1355535,2023-10-03,House,"House State Government: Report Bill As Committed",13,12,0,0,25
1688369,1355748,2023-10-04,House,"House Floor: SB 224 PN 1097, 2023 A2365, CONSTITUTIONALITY",159,44,0,0,203
1688369,1355749,2023-10-04,House,"House Floor: SB 224 PN 1097, 2023 A2365",123,80,0,0,203
1688369,1355750,2023-10-04,House,"House Floor: SB 224 PN 1097, 2023 A2305",102,101,0,0,203
1688369,1355751,2023-10-04,House,"House Floor: SB 224 PN 1097, MOTION TO TABLE AMENDMENTS",102,101,0,0,203
1688369,1355811,2023-10-04,House,"House Appropriations: Report Bill As Amended",22,15,0,0,37
1688369,1355812,2023-10-04,House,"House Appropriations: Adopt Amendment A02452",22,15,0,0,37
1688369,1355813,2023-10-05,House,"House Floor: SB 224 PN 1160, MOTION TO RECONSIDER THIRD CONSIDERATION",101,102,0,0,203
1688369,1355814,2023-10-05,House,"House Floor: SB 224 PN 1160, FINAL PASSAGE",26,177,0,0,203
1688369,1356022,2023-10-16,House,"House Floor: SB 224 PN 1160, MOTION TO RECONSIDER",102,101,0,0,203
1688369,1356108,2023-10-04,House,"House Appropriations: To Table A02452",15,22,0,0,37
1688369,1356175,2023-10-17,House,"House Appropriations: Adopt Amendment A02604",22,15,0,0,37
1688369,1356176,2023-10-17,House,"House Appropriations: Re-report Bill As Amended",22,15,0,0,37
1688369,1356267,2023-10-18,House,"House Floor: SB 224 PN 1171, 2023 A2606, MOTION TO SUSPEND RULES",101,102,0,0,203
1688369,1356268,2023-10-18,House,"House Floor: SB 224 PN 1171, FINAL PASSAGE",104,99,0,0,203
1688403,1270841,2023-03-08,Senate,"Senate Labor And Industry: Reported as Committed",11,0,0,0,11
1688403,1309561,2023-04-25,Senate,"Senate Floor: SB 226 PN 195, Final Passage",50,0,0,0,50
1688403,1339611,2023-06-06,House,"House Labor And Industry: Report Bill As Committed",21,0,0,0,21
1688403,1344153,2023-06-14,House,"House Floor: SB 226 PN 195, FINAL PASSAGE",203,0,0,0,203
1688403,1344154,2023-06-14,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1688412,1268763,2023-03-06,Senate,"Senate Judiciary: Reported as Committed",14,0,0,0,14
1688412,1308699,2023-04-24,Senate,"Senate Floor: SB 267 PN 232, Final Passage",50,0,0,0,50
1688412,1468079,2024-10-02,House,"House Judiciary: Report Bill As Committed",25,0,0,0,25
1688412,1468552,2024-10-09,House,"House Floor: SB 267 PN 232, 2023 A5761",202,0,0,1,203
1688412,1468755,2024-10-21,House,"House Floor: SB 267 PN 1954, FINAL PASSAGE",202,0,0,1,203
1688412,1468756,2024-10-21,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1688412,1468846,2024-10-22,Senate,"Senate Floor: SB 267 PN 1954, Concur in House Amendments",50,0,0,0,50
1688412,1468847,2024-10-22,Senate,"Senate Rules And Executive Nominations: Re-Reported as Committed",17,0,0,0,17
1688480,1321481,2023-05-09,Senate,"Senate State Government: Reported as Amended",11,0,0,0,11
1688480,1321482,2023-05-09,Senate,"Senate State Government: Adopt Amendment A00497",11,0,0,0,11
1688480,1345353,2023-06-20,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1688492,1310801,2023-04-26,Senate,"Senate Health And Human Services: Reported as Committed",7,4,0,0,11
1688492,1315939,2023-05-01,Senate,"Senate Floor: SB 244 PN 209, 2023 A383, ARGALL Amendment No. A-0383",29,21,0,0,50
1688492,1317216,2023-05-02,Senate,"Senate Appropriations: Re-Reported as Committed",15,9,0,0,24
1688492,1317474,2023-05-03,Senate,"Senate Floor: SB 244 PN 685, Final Passage",28,21,0,1,50
1688502,1345998,2023-06-21,Senate,"Senate Law And Justice: Reported as Amended",11,0,0,0,11
1688502,1345999,2023-06-21,Senate,"Senate Law And Justice: Adopt Amendment A00642",11,0,0,0,11
1688502,1347419,2023-06-26,Senate,"Senate Appropriations: Re-Reported as Committed",22,2,0,0,24
1688502,1347559,2023-06-26,Senate,"Senate Floor: SB 260 PN 935, Final Passage",44,5,0,1,50
1688673,1316124,2023-05-02,Senate,"Senate Health And Human Services: Reported as Committed",11,0,0,0,11
1688673,1321052,2023-05-09,Senate,"Senate Appropriations: Re-Reported as Committed",23,0,1,0,24
1688673,1339322,2023-06-06,Senate,"Senate Floor: SB 262 PN 833, Final Passage",50,0,0,0,50
1688673,1344056,2023-06-14,House,"House Health: Report Bill As Committed",21,0,0,0,21
1688673,1346622,2023-06-22,House,"House Floor: SB 262 PN 833, FINAL PASSAGE",202,0,0,1,203
1688673,1346623,2023-06-22,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1688693,1311348,2023-04-26,Senate,"Senate Health And Human Services: Reported as Committed",7,4,0,0,11
1688693,1316947,2023-05-02,Senate,"Senate Appropriations: Re-Reported as Committed",15,9,0,0,24
1688693,1317953,2023-05-03,Senate,"Senate Floor: SB 243 PN 208, Final Passage",28,21,0,1,50
1688785,1270927,2023-03-08,Senate,"Senate Urban Affairs And Housing: Reported as Committed",10,1,0,0,11
1688879,1264896,2023-03-01,Senate,"Senate Transportation: Adopt Amendment A00093",14,0,0,0,14
1688879,1264897,2023-03-01,Senate,"Senate Transportation: Reported as Amended",14,0,0,0,14
1688879,1270148,2023-03-07,Senate,"Senate Floor: SB 298 PN 382, Final Passage",50,0,0,0,50
1688879,1348696,2023-06-29,House,"House Transportation: Report Bill As Amended",21,0,0,0,21
1688879,1348697,2023-06-29,House,"House Transportation: Adopt Amendment A01485",21,0,0,0,21
1688879,1462417,2024-07-03,House,"House Floor: SB 298 PN 990, FINAL PASSAGE",201,1,0,1,203
1688879,1462418,2024-07-03,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1688879,1462730,2024-07-08,Senate,"Senate Floor: SB 298 PN 990, Concur in House Amendments",49,0,0,1,50
1688879,1462731,2024-07-08,Senate,"Senate Rules And Executive Nominations: Re-Reported as Committed",16,1,0,0,17
1689043,1345902,2023-06-21,Senate,"Senate Environmental Resources And Energy: Reported as Committed",7,4,0,0,11
1689067,1265020,2023-03-01,Senate,"Senate Education: Reported as Committed",9,2,0,0,11
1689182,1316403,2023-05-02,Senate,"Senate Education: Reported as Committed",11,0,0,0,11
1689182,1345148,2023-06-19,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1689182,1345205,2023-06-19,Senate,"Senate Floor: SB 290 PN 264, Final Passage",49,1,0,0,50
1693143,1319971,2023-05-08,Senate,"Senate Intergovernmental Operations: Reported as Amended",7,4,0,0,11
1693143,1319972,2023-05-08,Senate,"Senate Intergovernmental Operations: Adopt Amendment A00483",7,4,0,0,11
1693143,1321031,2023-05-09,Senate,"Senate Appropriations: Re-Reported as Committed",15,8,1,0,24
1693143,1322712,2023-05-10,Senate,"Senate Floor: SB 350 PN 718, 2023 A507, Motion to Table MUTH Amendment No. A-0507",28,20,0,2,50
1693143,1322713,2023-05-10,Senate,"Senate Floor: SB 350 PN 718, 2023 A508, Motion to Table MUTH Amendment No. A-0508",28,20,0,2,50
1693143,1322714,2023-05-10,Senate,"Senate Floor: SB 350 PN 718, 2023 A518, Motion to Table MUTH Amendment No. A-0518",28,20,0,2,50
1693143,1322715,2023-05-10,Senate,"Senate Floor: SB 350 PN 718, Final Passage",29,19,0,2,50
1702422,1268716,2023-03-06,Senate,"Senate Communications And Technology: Reported as Committed",11,0,0,0,11
1702422,1270796,2023-03-08,Senate,"Senate Floor: SB 379 PN 272, Final Passage",49,0,0,1,50
1702422,1362339,2023-12-12,House,"House State Government: Report Bill As Committed",19,6,0,0,25
1702422,1414957,2024-03-25,House,"House Floor: SB 379 PN 272, 2023 A3719",139,62,0,1,202
1704492,1354899,2023-09-19,Senate,"Senate Education: Reported as Amended",7,4,0,0,11
1704492,1354900,2023-09-19,Senate,"Senate Education: Adopt Amendment A01993",7,4,0,0,11
1704492,1356405,2023-10-24,Senate,"Senate Appropriations: Re-Reported as Committed",15,9,0,0,24
1704492,1356454,2023-10-24,Senate,"Senate Floor: SB 340 PN 1101, Final Passage",28,22,0,0,50
1704500,1460212,2024-06-26,Senate,"Senate Law And Justice: Reported as Committed",11,0,0,0,11
1704503,1309621,2023-04-25,Senate,"Senate Judiciary: Reported as Amended A00291",14,0,0,0,14
1704503,1321386,2023-05-09,Senate,"Senate Floor: SB 361 PN 635, Motion to agree to the bill on second consideration",49,0,0,1,50
1704503,1339054,2023-06-05,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1704503,1340047,2023-04-25,Senate,"Senate Judiciary: Adopt Amendment A00291",14,0,0,0,14
1704503,1340048,2023-06-06,Senate,"Senate Floor: SB 361 PN 635, Final Passage",50,0,0,0,50
1704503,1356703,2023-10-31,House,"House Judiciary: Adopt Amendment A02809",16,8,1,0,25
1704503,1356704,2023-10-31,House,"House Judiciary: Report Bill As Amended",20,5,0,0,25
1704503,1362406,2023-12-12,House,"House Floor: SB 361 PN 1203, 2023 A3257",118,85,0,0,203
1704503,1362407,2023-12-12,House,"House Floor: SB 361 PN 1203, 2023 A3124",203,0,0,0,203
1704503,1362518,2023-12-13,House,"House Floor: SB 361 PN 1283, FINAL PASSAGE",168,35,0,0,203
1704503,1362519,2023-12-13,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1704503,1362641,2023-12-13,Senate,"Senate Floor: SB 361 PN 1283, Concur in House Amendments",50,0,0,0,50
1704503,1362642,2023-12-13,Senate,"Senate Rules And Executive Nominations: Re-Reported as Committed",17,0,0,0,17
1704504,1453173,2024-06-04,Senate,"Senate Judiciary: Reported as Committed",14,0,0,0,14
1704504,1456629,2024-06-12,Senate,"Senate Floor: SB 187 PN 273, Final Passage",48,0,0,2,50
1704504,1461026,2024-06-27,House,"House Judiciary: Report Bill As Committed",25,0,0,0,25
1704504,1462389,2024-07-03,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1704504,1462434,2024-07-03,House,"House Floor: SB 187 PN 273, FINAL PASSAGE",202,0,0,1,203
1704508,1320995,2023-05-09,Senate,"Senate State Government: Reported as Committed",9,2,0,0,11
1704510,1316304,2023-05-02,Senate,"Senate Education: Reported as Committed",7,4,0,0,11
1704510,1356378,2023-10-23,Senate,"Senate Appropriations: Re-Reported as Committed",21,3,0,0,24
1704510,1356449,2023-10-24,Senate,"Senate Floor: SB 353 PN 283, Final Passage",42,8,0,0,50
1704514,1309336,2023-04-25,Senate,"Senate Law And Justice: Reported as Committed",11,0,0,0,11
1704515,1310719,2023-04-26,Senate,"Senate Transportation: Reported as Amended",13,0,1,0,14
1704515,1310720,2023-04-26,Senate,"Senate Transportation: Adopt Amendment A00320",13,0,1,0,14
1704517,1316172,2023-05-02,Senate,"Senate Game And Fisheries: Reported as Amended",11,0,0,0,11
1704517,1346879,2023-06-22,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1704517,1347759,2023-06-27,Senate,"Senate Floor: SB 344 PN 688, Final Passage",49,0,0,1,50
1707268,1263636,2023-02-28,Senate,"Senate Banking And Insurance: Reported as Committed",14,0,0,0,14
1707268,1265130,2023-03-01,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1707268,1269012,2023-03-06,Senate,"Senate Floor: SB 8 PN 290, Final Passage",50,0,0,0,50
1707268,1308296,2023-04-24,House,"House Insurance: Report Bill As Committed",21,0,0,0,21
1707268,1310997,2023-04-26,House,"House Floor: SB 8 PN 290, FINAL PASSAGE",200,0,0,1,201
1707268,1310998,2023-04-26,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1715948,1346451,2023-06-22,Senate,"Senate Community, Economic And Recreational Development: Reported as Committed",13,0,1,0,14
1715948,1354892,2023-09-18,Senate,"Senate Floor: SB 373 PN 316, Final Passage",45,0,0,5,50
1715948,1354893,2023-09-18,Senate,"Senate Appropriations: Re-Reported as Committed",22,0,2,0,24
1716026,1347425,2023-06-26,Senate,"Senate State Government: Reported as Committed",11,0,0,0,11
1716026,1354884,2023-09-18,Senate,"Senate Appropriations: Re-Reported as Committed",22,0,2,0,24
1716026,1356379,2023-10-23,Senate,"Senate Floor: SB 282 PN 304, Final Passage",50,0,0,0,50
1716026,1357563,2023-11-14,House,"House State Government: Report Bill As Committed",25,0,0,0,25
1716026,1362622,2023-12-13,House,"House Floor: SB 282 PN 304, FINAL PASSAGE",203,0,0,0,203
1716026,1362623,2023-12-13,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1716056,1345149,2023-06-19,Senate,"Senate Education: Reported as Amended",11,0,0,0,11
1716056,1345150,2023-06-19,Senate,"Senate Education: Adopt Amendment A01130",11,0,0,0,11
1716086,1320782,2023-05-09,Senate,"Senate State Government: Reported as Amended",11,0,0,0,11
1716086,1320783,2023-05-09,Senate,"Senate State Government: Adopt Amendment A00505",11,0,0,0,11
1716098,1339515,2023-06-06,Senate,"Senate Education: Reported as Amended",11,0,0,0,11
1716098,1339516,2023-06-06,Senate,"Senate Education: Adopt Amendment A00760",11,0,0,0,11
1716098,1347451,2023-06-26,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1716098,1347782,2023-06-27,Senate,"Senate Floor: SB 209 PN 839, Final Passage",49,0,0,1,50
1716098,1357443,2023-11-13,House,"House Education: Re-report Bill As Committed",26,0,0,0,26
1716098,1362296,2023-12-11,House,"House Floor: SB 209 PN 839, 2023 A3024, MOTION TO APPEAL RULING OF THE CHAIR",102,101,0,0,203
1716098,1462879,2024-07-10,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1716098,1462977,2024-07-11,House,"House Floor: SB 209 PN 839, FINAL PASSAGE",202,0,0,1,203
1716251,1268908,2023-03-06,Senate,"Senate Judiciary: Reported as Committed",14,0,0,0,14
1716251,1348030,2023-06-28,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1716265,1347653,2023-06-27,Senate,"Senate Labor And Industry: Reported as Amended",10,0,1,0,11
1716265,1347654,2023-06-27,Senate,"Senate Labor And Industry: Adopt Amendment A01496",10,0,1,0,11
1716265,1468312,2024-10-08,Senate,"Senate Rules And Executive Nominations: Re-Reported as Amended",17,0,0,0,17
1716265,1468313,2024-10-08,Senate,"Senate Rules And Executive Nominations: Adopt Amendment A05920",11,6,0,0,17
1716265,1468478,2024-10-09,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1716265,1468573,2024-10-09,Senate,"Senate Floor: SB 365 PN 1944, Final Passage",49,0,0,1,50
1716265,1468739,2024-10-21,House,"House Veterans Affairs And Emergency Preparedness: Report Bill As Committed",25,0,0,0,25
1716265,1468898,2024-10-23,House,"House Floor: SB 365 PN 1944, FINAL PASSAGE",201,1,0,1,203
1716265,1468899,2024-10-23,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1716336,1362398,2023-12-12,Senate,"Senate Transportation: Adopt Amendment A03266",14,0,0,0,14
1716336,1362399,2023-12-12,Senate,"Senate Transportation: Reported as Amended",14,0,0,0,14
1716440,1348733,2023-06-29,Senate,"Senate Environmental Resources And Energy: Reported as Amended",9,2,0,0,11
1716440,1348734,2023-06-29,Senate,"Senate Environmental Resources And Energy: Adopt Amendment A01610",10,1,0,0,11
1716440,1354897,2023-09-18,Senate,"Senate Floor: SB 382 PN 992, Final Passage",44,1,0,5,50
1716440,1354898,2023-09-18,Senate,"Senate Appropriations: Re-Reported as Committed",22,0,2,0,24
1716582,1316112,2023-05-02,Senate,"Senate Game And Fisheries: Reported as Committed",11,0,0,0,11
1716582,1320342,2023-05-08,Senate,"Senate Floor: SB 411 PN 360, Final Passage",50,0,0,0,50
1716582,1320343,2023-05-08,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1716582,1357653,2023-11-14,House,"House Game And Fisheries: Report Bill As Committed",24,0,1,0,25
1716685,1354928,2023-09-19,Senate,"Senate State Government: Reported as Amended",7,3,1,0,11
1716685,1354929,2023-09-19,Senate,"Senate State Government: Adopt Amendment A02034",7,3,1,0,11
1716721,1356513,2023-10-25,Senate,"Senate Consumer Protection And Professional Licensure: Reported as Amended A02045",14,0,0,0,14
